comment_text,any_toxic,id
You dont see the alien face above the Chlorine atom? It still there,False,02ff4b3bdb728600
"Your continual removal and attempt at hiding said removal of specific references on the page that properly attribute the author, title, and publication date of works, in accordance with with standard academic practices and Wikipedia policy, is in fact tendentious. Clearly an agenda.  It's frankly remarkable to me that not one of the reviewers (or friends of your Talk Page) that you summoned to this page has dared to comment on this abomination.",False,03008aa69671be95
"Thanks for experimenting with Wikipedia.  Your test worked, and has been removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.  Thanks. ( t, c, @, )",False,0302b0733b5b77f4
"As you kinow it yourself you are not elligible nor credible nor a reliable source of neutrality in this case as you are yourself a mormon and all you do is to support other mormons, without following any wikipedias rules, but your own churchs solidarity.
I dont believe that any of you has even the intention of being straightfo9rward with non mormon or to be a little bit honest, but that the alone thing that activate you is your own religious believe and the pedantisme to think that all you may s",False,030344fac649cff8
"Curse You, Daniel Case!
Why didn't you accept?  Now my only hope is for the Wikipedia Unblocking/Blocking team to unblock me.  I NEED AN ACCOUNT NOW.",False,030373249a6a8913
"The article needed expansion somehow. The Vales case, which caused a huge public outcry and about which tens and tens of newspaper articles and thousands of talkbacks were written, is definitely noteworthy. If it does not belong here, it should get its own article. I propose leaving it here and adding other materials also. And it is not a negative thing, it is completely positive. I, for one, think the Edah was much too lax. The protests should have been much stronger. Call me a kanoi, I guess I",False,0303eb2c07f95caa
I was wondering how do i make one of those little content boces?,False,0303f5c37ffad10e
Daily Mirror version Hillsborough insults added to Wikipedia pages using GOVERNMENT computers.—  talk,False,030453faad009691
There is a note if you click on it. The line might need clean up but it is obvious what the intent of the line is.,False,0305ca25e028ce86
""". Naturally I was angry, so made a file to ANI. However, I archived the ANI soon by suggestion, and have no wish to talk with him furthur. However, this block is not only based on the blocking admin's own bias and very punitive after 8 hours past from the incident. How does giving him a warning become """"wikistalking?"""" He assumed that I did not read his warning, and did not like my defiance. I asked him """"who are them""""? Then, I immediately got blocked. So I'm requesting for unblock. With the d",False,0306218af5a31199
This is futile as  I mentioned. There are multiple sources confirming Ali's apostasy from Islam. Can you demonstrate that Warraq is not trustworthy?  (talk•contribs),False,03071ee660b77187
"""

 Thanks 

Thank you for reverting vandalism off my userpage. It was very much appreciated D  talk  """,False,0307564ac860010f
""" July 2006 (UTC)
Well, yes, that's fine, but the point here is that there is no publisher's statement made about anything in that sentence. The idea behind having a resource is that we copy what the resource says instead of just listing them as a reference. If the resource says, """"Joe at worms"""" then we write """"Joe ate worms"""". About tarnishing any reputation, that isn't the point at all. And about accepted practices in the publishing world, this is Wikipedia and the accepted practices are cove",False,030782f9c3472047
"Tim, there is no consistency on this point, although of course there should be.  I think you might be able to get some useful discussion going either at the Biography project talk page or at Wikipedia:UK Wikipedians' notice board.  Let me know if you make progress.",False,0307836cb642d954
"Barcelona football seasons (early 20th century) 

I looked at the Barcelona football seasons for which you added  (and some other seasons after). They could do with , really. (I don't think it's worth listing at WP:PNT, but this should put them in view of  one way or another, or if not that could be added to their talk pages). I don't want to do it myself (a) because I am lazy and (b) because I know nothing about football and would probably make translation mistakes.",False,030879c811005a95
"Fuck you faggot, I don't care if i get blocked, as long as everyone knows you are a dumb cunt.",True,03088aacc4600323
"""

 answering questions 

I won't have a chance to say hello or goodbye when I'm blocked/banned/whatever. So, """"Hello; I'm not holding my breath on anyone addressing your questions concerning Dawn Well's page on Wiki; and I better get in a good-bye, as I feel I have the lifespan of a May fly in a low ceilinged room full of bullfrogs; not because I’m wrong, but because anyone on your side of the issue is going to be attacked and baited into some infraction, an infraction ignored by someone they l",False,0308d704d8d493ff
"""

Issues
Onefortyone, the reason why I removed your edits, because they have following problems:-

It is Graceland that is 2nd most visited place in the USA., , ,  Not Biltmore Estate.
""""The décor throughout the house has often been criticized"""" is incorrect, it has not been criticized by anyone. Then you put up the quotes of Albert Goldman, a fringe theorist on Elvis Presley, and added them under Graceland#Basement, which is irrelevant.
Those """"conflicting reports"""" about his death have no rel",False,030a6ad91679f0b3
"""
In that case would """"new age"""" at least be acceptable? _friend """,False,030aeebcb3005f2b
"Mr. Wolf,
We need to have a serious talk about Asthma.  Have you done any reading about ASTHMA?  The Beta Adrenergic Theory is the ONLY Theory of Asthma that can be associated with one name {not including crackpots} so your question about other names insults my intelligence!!!!!!!!!!!!!!!!!!!!  Not only that but in contrast to other theories this one has been cited more than any other article in the history of the Journal of Allergy according to the GARFIELED LIBRARY at The University of Pennsyl",False,030b7dcd0334b35d
"""Please note that DPeterson has now starting accusing me of vandalism for editing this very page Advocates for Children in Therapy.  I chose to edit by asking for citations for the """"facts"""" he published on the page.  How can that be vandalism?  It seems he can run roughshod over Wiki policy and guidelines, but any reasonable attempt to make him justify it is """"vandalism"""".  

""",False,030bbdeeb521198a
"Bald Eagle
I've addressed all your points so far. Cheers, Jude.",False,030c892746d7b9b1
"SARAH 

You deleted it, but it remains. I emailed oversight hours ago. They just replied saying thanks and the team has suppressed the information. It remains.",False,030cb420b7ae3d43
"Rand Paul 

Are you monitoring Rand Paul?  If not, you might remove the  template from the talk page. Thanks.  –",False,030cffa3a980de7e
"Poor AFD rationales 
 Wikipedia:Articles for deletion/Joe E. Newsome High School
 Wikipedia:Articles for deletion/Wallpaper review
See",False,030d1997dcc70386
"""

 Fair use rationale for images challenged on Vic McGlynn article 
Betacommand bot put a challenge on the Vic McGlynn article. These are low resoultion captures from the in-studio webcam at BBC 6 Music. I then edited the photo and made a new one and uploaded it. The image in question is """"Image:VicMc3.jpg"""" . It is fair use. Please advise. Thanks. - (Bob)   """,False,030d4b0072f6e5ce
"example of oldest Prosthethics 

Like the roman capua leg or egyptian prosthetics?",False,030dcef3ca2df44b
"Sorry, I do not see how any of what you removed is anti-semitic. You're going to have to justify a charge like that.",False,030e2fa4ebf8cc96
"Cavorting with Heretics 

Fuck Heretics!!!",True,030ed098f411f8c7
"Ha! 

There wasn't a BLP violation in the comments you oversited. I didn't call anyone anything. Your abuse of admin tools is pathetic and cowardly. Funny how I talk about fascists controlling the Gamergate article and you completely delete it from the history. You just proved my point. The one thing I DID do was link to the supposed death threat that Brianna Wu was peddling to the media, which proved it was a complete fiction. That's the problem you have - you don't want your anti-Gamergate lie",True,030f383eb9168991
"thanks 

thanks but i know",False,030f86c7115f78db
Keep your propaganda away from this article. You are just another internet troll.,False,030ff39db5af91fa
"""

 Speedy deletion declined: Skull Prince 
Hello Swimnteach. I am just letting you know that I declined the speedy deletion of Skull Prince, a page you tagged for speedy deletion, because of the following concern: Is fictional, A7 doesn't apply. I might delete it as spam. .  Thank you.  UK  """,False,0310c62027c1cc81
"Evan Rachel Wood
Is there any evidence that she is jewish?",False,031122dbf81912af
"People, we are desperately in need of some consensus here. Can we all please vote for one of the following options. Given that there are three options, I think a 51% plurality would suffice. Some of the options have subordinate polls: please vote again in each of these subpolls",False,0311ed7f860c628c
"Fan Related Links
Hello all. I know some of you may have found my additions irritating on this site: more specifically my linking a youtube clip of my friend on the news giving his fresh impressions of the movie, just after viewing it.

Let me just say that my friend is a very dedicated fan, which the news clip even attests to, and although his comments might seem a bit unusual, I think they're interesting in that they speak unique ways a fan could view a movie.

As far as copyright infringement",False,0312ad44da32b691
"Vindictive 

My sense of honor is wounded by your spiteful regard. Let's us hope for comity to return.",False,03158cb0037047da
"}}
{{WikiProject New Zealand
 |class=C
 |importance=low
 |politics=yes
 |politics-importance=low",False,0315e968ae19fed8
"Edit: In 1991, Canwest issued a successful initial public offering on the Toronto Stock Exchange, included multi voting shares 

If CNN had multi voting shares, would it not be an essential fact?",False,031604dd82b42ce7
"No assuming things either using the synthesis rule like a=b=c kind of stuff. No where it's used. How you came to the conclusion that it was used. It was NOT. Even though there can be ways in which it can be used for generalization and to equate, it has NOT been used in Wikipedia by me, just because it's not valid here. Now stop the accusations.",False,0316473a7c483b62
"""

Speedy deletion of Creator of school
 Please refrain from introducing inappropriate pages such as Creator of school, to Wikipedia. Doing so is not in accordance with our policies. If you would like to experiment, please use the sandbox 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the article (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, ",False,0316b305a6a7f11f
"""

One of the things on my wishlist is to automatically create maps and title coordinates using the """"lat"""" and """"long"""" fields in the French infobox. But that's for later. BTW once you've added an infobox you need to check the links in it, for instance in the Saint-Pierre-d'Entremont the link to the arrondissement is broken (just fixed it). That takes time, so I'll finish the stubs first. Actually, what I do is add the ones others have missed.  Talk """,False,0317e4c314d83cba
I'm not going to put up with bigotry and intellectual dishonesty if I have any say,False,0317f38b5c1ff126
"getting your priorities right 

I don't like the idea of using any kind of food with my mastrabating....I just feel like I am using food to have fun while so many other people around the world are starving...I just don't think it's a very moral thing to do.",False,031801125ea27bbf
"discuss don't blank 
what is your major malfunction?  can't you discuss edits before blanking them?  that is your POV that gadaffi is irrelevant and a joke.  you do absolutely no service to your people by acting like this.. in fact you have quickly given me the impression turks have something to hide...",False,0319d30fd59e7a0e
"The Nextgen Recon Commandos are picked for a smaller squad in 2 or 3 so that they are stealthy, unnoticed, they are the only ones that can do the most dangerous and any missions.",False,031a838b55294b45
"DRV of Zaydra Pena 

Please revert your revision of closing that DRV. I still have a few more comments. And, your closing speech was a bit odd.",False,031a8a12e2cd82fe
"I don't mean to be a downer -(  BTW, I stole your username template. It looks great!",False,031b9491ea28f331
"Hey, you freaking hermaphrodite. 

Please unprotect your user page; I would like to move it to a more suitable title or three.",True,031be7991d883341
"Oh hear me go someone removes all my pages i get angry and put down even more for beuing upset Use your common sense you little hitler he rem,oved every one of my links and i am supposed to be kind to him why? What about his uuncivial nature. Why dio none of you have any understanding. He goes on my pages onsults my work, supports a deletetion of all my pages orbpablry did them, and i am supposed to be kind to him. I did not swear at him,. ai am argoibng back. You are not the police. I have righ",False,031c15507901e54a
"Back atcha

And thanks to you too!  Cheers,  (talk)",False,031c870ecdfd6bf6
"""

Yup.  I wonder as well.  I also hope that soon the coroner's report is released, and """"all hell breaks loose,"""" so we can all finally get to work on fixing this thing with some reliable information.  Just me.  Your mileage may vary.    """,False,031d034d49b7f4df
"""

""""the best solution is to keep reverting him""""  8 July 2005 23:15 (UTC)""",False,031eae9b43888c3a
"Foto 

Foto states: Carpatho-Rusyn sub-groups - Transcarpathian Rusyns in original goral folk-costumes from Maramureş. Photo: Village Mokre near Sanok (Poland). 2007. But why do they wear trousers sharovary of Ukranian Cossack??",False,031f877a3fd8fc27
"The multitude of sources simply cannot be ignored. There are several articles stating the environmental impact. I will actually expand the section in the article because the monument is so big, people should know as a part of an encyclopedia the river bed violations. I would disagree with the arguments given above and that the edit should have more expansion within the article as a half dozen citations stating there are environmental issues. Also there is a persistent  conflict of interest from ",False,031fa10dc94da3ef
What do you mean? I think we should stick to what sources say. Have more sources been uncovered which portray the subject as anything other than a criminal? Or have the rules changed so that BLPs should no longer reflect what sources say?,False,032024f6eec0d864
"""I like how if someone posts factual information that is not in step with you personal politics it gets branded an """"edit war""""

""",False,0321439480f29266
REDIRECT Talk:John Sadler (town clerk),False,03219b6326848a24
"This is your Dad sam 

I'm worried about you.

Worried that your cock wont fit in my ass anymore!, OMFK LOLZ HAHA I SAID PEEENIS GORF GORF GORF GORF",True,03222bc65ab17f08
"""

In the words of Rodney King, """"Can't we all just get along?""""   """,False,03233e7759946f86
"""

 Can someone explain criticism #6 to me? 

This is taken from the criticisms section of the article:

6. Since logic is inherently constant, and that some things are more true than others, it means that """"strong"""" relativism cannot hold true under many conditions. Relativism often ignores how views have different weight to another. An example of a similar phenomenon is the Gay Marriage debate in the U.S. - an example where the majority dictates the rights of the entirety even when it doesn't ",False,0323e55c8e8ab962
"If you want Category:Turkish people for Turkish people (ethnicity, a branch of Turkic peoples) and create category with other name for citizens of the Republic of Turkey (including non-Turkic ethnic groups), I can support you. Thank you.",False,03246f2e9d60e312
Mandarin is the Chinese word for Bureaucrat which term is prefered because Bureaucrat has aquired a negative connotation due to the general lack of integrity the people that are getting such jobs tend to have because their positions and roles tend to be kept secret from the general public. An encyclopedia is a source of interesting and important information. It makes no sense what you are saying. Putting an article that contains a list of top bureaucrats in a system of government together and so,False,03255ba154deb7d9
Your edit summary wasn't very nice either.,False,0325b6ad66cb47d1
"""

So threatening to try to have me banned for editing is fine, but when I suggest having your account deleted for constantly deleting entire paragraphs, completely ignoring Wikipedia's policies with regards to that, instead of tagging or editing, suddenly it's bullying? Nonsense and you know it, you're just trying to make me look bad by resorting to the """"you're a bully"""" nonsense. You have also not answered my question on which part is not neutral, despite my statement that I would edit it - y",True,0325d248b8875710
"Oh yes. Of course I believe I'm going to lose. That's the problem. When admins put aside their administrative resposibilities for politics and vote based on what they want to see instead of what belongs on wikipedia, then I'm sure I will lose. I have no problem admitting that.",False,0325fddac8f7ef7e
"Of course, helps to have a Wacom board...",False,03260b773cc4ac08
"Indian Paintbrush Book Award 

I have replied to your query here",False,0326378e00726269
Don't insert your as an administrator. You can't protect anything. 70.121.33.78,False,0326de2e27fa2932
"""
 """"Dude"""", the NYT does have to mention the case. That's how wikipedia works. Seriously. We don't do journalism, we don't do original research. I can't see any further point in discussing this with you, as it's just going to go round and round the basic factual confusion you've made between two entirely separate police investigations.  """,False,032928a258683b7b
Call 'em like you see 'em is refreshing around here.,False,032a0456f11996d3
"""

 Context of """"In the beginning""""? 

The article starts in media res. What was """"the Truman Committee"""". At the very least a link?   """,False,032a39f99f6b076a
"Bias 
This article is biased towards Canadian football. 128.211.198.168",False,032a3a16e21e06c2
"""

 Please note 

All I'm asking is that wp honor the csd. There is no nomination. I am the substantial contributor to the article . [CSD]] Copyright material. """"Author requests deletion, if requested in good faith, and provided the page's only substantial content was added by its author. (For redirects created as a result of a pagemove, the mover must also have been the only substantive contributor to the page prior to the move.) If the author blanks the page (outside user space), this can be t",False,032b06f3c1888025
"""

 i think you've been most uncivil with your entire approach.[http://en.wikipedia.org/w/index.php?title=Wikipedia%3AAdministrators%27_noticeboard%2FIncidents&diff;=122982367&oldid;=122982131 """"I'm in half a mind to block you, but I'm holding off in the hope that you start being co-operative.""""
 i think this block is unjustified as i've both managed to solve the previous """"moving comments issue"""" and a single revert might constituate a warning - but not a block.
 i've happened to miss your comm",False,032b99577fa28105
"Hydrolyzed jojoba ester
Any difference or should they be merged? -  Talk",False,032e2a5779acf91f
"|listas = Schaefer, Nolan",False,032f9e599b1237c9
"""
He has voluntarily accepted a 5-month self-imposed ban on editing political topics, and has been unblocked. I'm okay with that, and have told him so.   |  Talk """,False,032fc6378ba584ad
"Template:Did you know nominations/Pakistan Zindabad 

Orlady, I was wondering if you would consider reviewing this old DYK nomination from June 22. It needs a fresh, uninvolved eye, though I think the most volatile of the concerns with one of the hooks has been addressed. Please let me know. (LauraHale has already declined, and as I've promised to obtain that independent review, I need to find someone to do it.) Thank you.",False,03305af2c68b4088
"""

Sorry, I consulted you before I did anything else. Then I noticed you'd posted to the second debate, so I left a note there. No, I'm afraid the closing reason is not beside the point. I am going to reverse you, but do feel free to re-close it as a """"no consensus"""" if you wish. Closing on a technicality, when some people are arguing for deletion is simply going to frustrate people and lead to a needless second debate on DRV and AfD. You do not close a debate on the ground of the nominators wis",False,03309b89081771c9
"""
Then the young man said to the platypus, """"son don't drink your friends or their shoes."""" The platypus looked up at the man without understanding and bit off his toe. The young man said, """"well i never did tell you not to eat my toes. Don't eat my toes."""" The platypus went to the corner of the box and ate some cucombers and the young man became quite aquainted with the platypus, but the platypus was not aquanted with him. 
""",False,0332451937b804eb
Oh I see the discussion has already closed. Well no.problem I'll ask for RfC later on the article talk page.,False,03334c4bb5573721
I am so sorry I have ADHD and I could not control my actions plese unblock,False,033401d91a3d8592
"And 

Paganism

Southgate, who has a degree in theology and religious studies from Canterbury University, rejected Catholicism and moved towards neo-pagan and heathen groups that are ‘very loyal to the Gods of the Northern Tradition’, including the Odinic Rite, the Tribe of the Wulfings and the A ´ satru´ Alliance, a pagan movement concerned with practising rituals and magic and led by Valguard (Mike) Murray, a former member of the American Nazi Party.91 Further evidence of this transition from ",False,0334049b60e326b8
"Air France-KLM

I dont think the two flags should be there since it's a french-incorporated company headquartered in France. It's majority-owned by french investors and adding the dutch flag doesn't make sense. True KLM was originally dutch but it's not anymore.",False,033432cc1c78bec0
"Addition of history 

As can be seen, I have added a new history section for the Bank of Liverpool - previously there were just a few lines of intro. I have taken it up to 1918, when the Bank acquired Martins Bank and became the Bank of Liverpool and Martins. There already is separate article on Martins which makes reference to the Bank of Liverpool but it is not well sourced and could be made more comprehensive.

I propose continuing the Bank of Liverpool history to 1928, when the name was shor",False,03352f107129ed2e
"""

OK, I'll try to sort through your latest post here. Let me know if I misinterpret something.
First, you specify a theory (axiomatic system), namely ZFC-P+""""P(P(omega)) exists"""". Let's call that T0 for easy reference.
Now you argue that T0 proves the existence of a model (let's call it M1  the 1 because it's not a model of T0, but of a new theory), such that:
M1 satisfies ZFC-P
P(omega) is in M1. Now, do you mean the real P(omega), or do you mean that M1 satisfies """"P(omega) exists""""  that is,",False,0335a9b9c5080a23
"Never been a member of the U.S. Peace Corps. 

Is that for real?",False,03360ac127f156c0
"""
{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000;""""|
 Hello, ! Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on , or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automa",False,0336d7824674c382
"I believe the last sentence here encapsulates my sentiments regarding recent 'improvements to text'. Shall we also attribute the other various references where simply 'Canada' is indicated as the name to just the original authors of those works? Furthermore, per the edit comments this reference (also here) makes it rather plain. 70.54.134.84",False,0337259dcb3f8264
"""===Typical troll===

Most of the bio, which was not written by me, is about the various martial arts I have encountered, never said I was a master of all of them. One paragraph at the top mentions three of my thirty books, I figure that's pretty humble, LOL Only two references to getting some publicity overseas, nothing here. But YOU read that as """"boasting?"""" Take some reading comprehension courses. Obviously, you are a fool, LOL 

Ashida Kim

""",False,033803543ee6757a
"""::I LOL'd hardest at J.delanoy's. P Cobra 

""",False,03381666ef876a05
""":::: Tim Shuba, those aren't """"spam links"""", contrary to your false and Wikipedia-policy-violating statement (e.g., it violates WP:Assume Good Faith). The Theophysics website is hosted on free website hosts, some of which place adds on HTML pages, yet no money goes to the website creator.  

""",False,033879bbe9363fc5
"""

 Your most excellent presence is requested 
... urgently, at Wikipedia talk:Featured article candidates#Wikipedia:Excellent short articles.  We need some idea on articles with word counts below certain cutoffs -)  Can you give us a rough idea to move forward on this?  WT:FAC is in turmoil, and I belive this is the best solution.   (Talk) """,False,033984ba759fad61
"""
 OK,OK! I'm sorry for that too. I won't sent you """"THOSE"""" pictures again. And I thought you leave your apologize comment on my talk page. But you didn't.   """,False,033a19999a2f256f
"I don't see a disagreement, but one could interpret the rationale and its exposition in various ways. — | Talk",False,033c825a42c54be7
"or any historical fact concerning current Armenia pertaining Wikiprojects. 
Keep your pathetic winking marks to your antiturkish ass.",True,033d6574ecbbeb8e
I agree that this article is over-the-top POV,False,033d727c4fc699a5
"""

Justin Vaisse's opinion
This relative absence of French-American political and social unity helps to explain anti-French sentiment in the United States. French historian Justin Vaïsse has proposed that an important cause of overtly expressed public hostility toward France in the United States is the small number of Americans of direct French descent1. http://www.politiqueinternationale.com/revue/article.php?id_revue=12&id;=228&content;=synopsis. While he acknowledges that this is not the dire",False,033d78bf5ab10000
"Funny, I don't feel blocked.",False,033ede990f526e6d
"Sounds like it's time for a new entry: Wikipedia Cabal (There Is No Cabal)! (Yes, I'm being sarcastic.)  15:53, 19 Nov 2003 (UTC)",False,033f3d1688a1c5ef
"""

 The use of the word """"Indians"""" in the war of 1812 wiki. 

stop using the word Indian, it is both offensive and incorrect in more then one way. Indians are from India, any use of that word referring to the aboriginals of NA is ignorant and embarrassing.""",False,033fada00937fb86
REDIRECT Talk:Jeopardy! (video games),False,033fdba70f19cf0f
"Several NCAA Brackets Posted 

I did some work to address the issues you raised, and I've uploaded/linked in several sample tournament pages. See 1946 NCAA Men's Division I Basketball Tournament, which has an infobox at the bottom. I added one tourney page for each full decade of the NCAA Tournament. Barring any huge objections, I'd like to add the remaining 50+ pages tonight.",False,033fee59708fa2c1
"Sure thing, i'll find the site and post them once i do.
§Dr. Benjamin",False,034214e94a419ce1
"""==Proposed move to Stiffness to weight ratio==

Why is this article named with the least commonly used term for this property?  Google returns 75,400 results for """"specific modulus"""", 78,700 results for """"specific stiffness"""", and 783,000 results for """"stiffness to weight ratio"""".

I could understand this if Wikipedia were advocating the term """"specific modulus"""", e.g. because it is shorter, or more technical sounding, or whatever.  However my understanding was that Wikipedia was explicitly not",False,034334446bafa2e1
"""

 Why """"Commonwealth"""" instead of """"Dominion?"""" 

Based upon comparing the governments of the Dominion of Canada and the Commonwealth of Australia, I don't really understand the differences.  The idea of a Commonwealth seems to compare directly with that of a Republic, so if the Queen of Great Britain and Northern Ireland is the Queen of Australia, how can one style Australia a Commonwealth?  Would it not be a Dominion as is the case for Canada?  And would not the States of Australia likewise ",False,034380b8a8d44868
Stop editing the List of Regular Show episodes page. Regular Show is on Season 2 and it was confirmed by Benton Connor who works on the show. If you edit it one more time you will be banned.,False,0343b7ad5e0fb1ba
"Abuse of your admin powers 

Being discriminatory at all is unnaceptable",False,0343c2282ed74811
REDIRECT Talk:Dr. Johnny Wildside,False,0344a7f7b2fc99b0
"What is the reason not to present him this way, regardless of whether the JSE journal is less than Nature or Cell? Obviously nobody is perfect.  There is nothing wrong with just presenting him the way he is.  Have we got similar sources that rebut his review?  Or maybe a Quackwatch response?",False,03450898c7672e27
"""Alright. But personally it shouldnt realy be there since like i said it wasnt a material loss such as a jet and it wasnt in Libya or because of enemy action. Perhaps it could be mentioned else where in the article but not in the """"casaulties"""" box since that implies war casulties.  

""",False,03451d4a91b4b1f8
I have reverted the article to the older version with  references.,False,0345de62391d2e89
"Hi a, Bhadaniji is a magniloquocent personage. He will remember your service and mention you thankfully in his magnimum oppositus to be published soon.",False,0346a65e3a0a3819
It's spelt 'colour'. 84.203.232.66,False,03473052913c3cd0
"Also, any ideas on how to fix the problem here without screwing up the layout completely?",False,0347bc2f65cea05f
"05 /
8: – 08:17, 12 August",False,0347fdc4a8164fc3
"Thanks and Palpatine

Thanks for copyediting the Padmé Amidala article. I appreciate your assistance.

Let me know when you're ready for me to copy the Palpatine revision over to the article space. I'm not in a hurry or anything. Things look a little hectic for you right now, and this isn't a move I want to make without back up.",False,034964c3cb74fcc5
What a joker you are. European parliament has no power to do anything. It is non binding because it is not serious and silly reports like that are not meant to be serious. what is more important is that we ruled your ancestors for centuries and trying to put negative images of turks in the turkey page is not going to change that. This is not a place for you to get your 'revenge'. Go and edit the golden dawn wikipedia because your ideas will only be welcome there.,True,0349653f81b942ba
""", which originally appeared in the London Independent on August 13, 2002, is, I think, excellent in both sensitively disputing the official account of Flight 93 and highlighting the US media's reluctance to do so. I am unaware if the titular questions have been answered in the past three years, or whether the journalist's sources have since been discredited; Cberlet, as you seem confident that they have been, do please provide proof!  
Please note though, my point is NOT that this article shoul",False,0349836183ebeb2b
"""

Alexi, don't tweak things. You are not making sense. On one had you state that you are notable because a champion, on the other you say that you are notable, but you are not that notable. FPS stated that I am right. If we agree that he was notable in 1989, then I go ahead and put my lead as follows. If you disagree, bring the version here in the talk page.

Pyrros Dimas (,  born in October 13, 1971) is a retired professional weightlifter. He is considered as one of the greatest weightlifters ",False,0349ac61d7b497e3
"Legally, there are no rules which state any geographical or political requirements which a state has to meet in order to join the Schengen area (there are such criteria for joining the EU, but this is a different matter). The only possibility to join the Schengen zone would be to enter into a treaty with the EU, which includes a clause that Schengen-related EU law would be applicable in the associated non-EU state. The associated state would only have the right to be consulted. Thus, the U.S. wo",False,0349af3c0c3d960c
"""== OldLady Productions ==

History 

OldLady Productions was created in 2007, by their first 2 actors Ryan and Marco. They created OldLady Productions after their first video """" Soccer Battle 2 """".
OldLady Productions then went up to a cast of 5 people. About a year later OldLady Productions fired to of their members ( Daniel and Steven ) and got to new actors ( Marino and Gianni ).
Their most viewed video on youtube was their """" Camp Rock Parody """" video with over 125 000 views after 3 months ",False,0349f1678a6d4c11
"""

 July 2009 

 flash; """,False,034a28e649c2a623
"I am not going to publish my IP on this talk page. I suppose I can log out, go to my IP talk page and put the autoblock template there, but it will appear in the Recent Changes list and could still be traced to me. I think I can wait the 4 hours. I don't know why I would be blocked for 24 hours and my IP autoblocked for 28 hours. Perhaps  needs to be contacted and informed that in the future he should set the IP autoblock for the same time period as the block. Thank you.",False,034bb4bc1b734bf7
"i have a dick, its bigger than yours! hahaha",True,034beefa865b5381
"But she is notable, as symbol and subject of book about her - it was translated in a number of languages... She is the same case as Arthur. All cardinal is unknown - and opinions, statements and controversies create overwhelming majority of articles. So again: do you plan move King Arthur to King Arthur controversy? o)",False,034c4ab33e0c6d93
watch out for user:xeno hell bite your dick off!!!!,True,034cf319ae8fab24
"Well done, Wikipedia - from Molly (in Arbroath, Scotland)
Dear Wikipedia,

I am glad that you have included a section for opposition forums to the GMC to appear on your website. I had earlier thought of stopping my donations to Wikipedia over your failure to acknowledge the Abolish the GMC group - but will now continue to support your cause because I am now satisfied that your inclusion of them now shows you to be fair.

My neigbour lost her only child because of the incompetence of one of the c",False,034d56a742f647af
final unblock request,False,034dc5844d5f446b
"""

 Hello 

Hi Blu Aardvark, glad to see you did not permanently leave Wikipedia.  I was wondering why my Template:Current event template redirect wasn't working, couldn't see the obvious! )  — (talk) 2006-01-15 13:36Z

 Thanks 

Thanks for taking note of The Arcata Eye and Plazoid pages. 

Happy Birthday!

 Have a great day )   (talk) 

Admin Fighter
That was really funny, gave me a good chuckle. You should have just crossed it out and left it in.  (Talk) 

 """"Removing religious and political c",False,034f7ba2351c5a38
"Bleh. I'm all out of ideas. Is there really something wrong with the server or what? The damn thing won't work for me, either Helvetica_font_new.svg (my upload of Segoe UI was actually a PNG to begin with...)",True,0350c82d1f207e0e
"""

 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.   talk  """,False,0351193e487aa72f
Will you be archiving NWS and SPC maps from today and tomorrow to include on the page? Do you think it would be a good idea? ~,False,03513414863c8c92
"NPOV tag 
An anonymous user removed the NPOV tag yesterday without any comment. I don't think the article is quite ready for that yet, because its problems are not really resolved. It retains a poison pen hangover from what seemed to be edits from anonymous users with an agenda, and we ended up with some odd compromises like a Miranda Devine mention in the first paragraph (she's really not important enough IMHO), dodgy sources like Cnsnews.com, continued overemphasis of race, etc. Others may not",False,03516d7b4b7ff4e6
I have added some introductory material that I believe clarifies some issues. Disorders of attachment are not like chickenpox they my occur in many forms and may even amount to normal variations and this point should be included in the article.,False,0351b4ab02220392
"Dhoni is a rajput 

Media:Example.ogg

Dhoni is s arajput
Check this link
http://my.opera.com/AaryanRajput/blog/.",False,03524686ee6c5f17
"I know what you're guilty of, though.  I've seen you up the page, threatening Jazz with outing, and threatening me too.  How come all Willie's friends are cyber-thugs?",False,03527506fc5edf1e
reliable source....your reference DOESNT EVEN EXIST. (  ),False,0353c822ffd2cb52
| decline=Removing the threat from this page is not sufficient. Unblock will not be considered until you have unambiguously retracted the threat of legal action. This point is not open to debate.,False,0353e91b974e8348
"""

Also the last part of the last scentinence """"do things"""" is not really that descriptive of what is happening""",False,03545107ce7f46cf
"""
re this, it looks like Ultrabias/DY71. ^_^  """,False,0355340e1d4c1e33
"OPEN THE OLD PAGE AGAIN 

My name is Irene Tandry. I don't care about your contribution, but I hate you blocking my account in Wikipedia so that I didn't get second chance to fix the page I made. I ask you, can you open See Me (novel) into the new page so I describe that page in my own words?",False,0355b53bd9f56e69
